lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,29-Nov-2011,-14.8333333333333,µg m^-3,0
50.875,6.125,30-Nov-2011,10.1666666666667,µg m^-3,0
50.875,6.125,01-Dec-2011,-7.96774193548387,µg m^-3,0
50.875,6.125,02-Dec-2011,1.03225806451613,µg m^-3,0
50.875,6.125,03-Dec-2011,-7.96774193548387,µg m^-3,0
50.875,6.125,04-Dec-2011,-6.96774193548387,µg m^-3,0
50.875,6.125,05-Dec-2011,16.0322580645161,µg m^-3,0
50.875,6.125,06-Dec-2011,6.03225806451613,µg m^-3,0
50.875,6.125,07-Dec-2011,3.03225806451613,µg m^-3,0
50.875,6.125,08-Dec-2011,-5.96774193548387,µg m^-3,0
50.875,6.125,09-Dec-2011,16.0322580645161,µg m^-3,0
50.875,6.125,10-Dec-2011,25.0322580645161,µg m^-3,0
50.875,6.125,11-Dec-2011,10.0322580645161,µg m^-3,0
50.875,6.125,12-Dec-2011,9.03225806451613,µg m^-3,0
50.875,6.125,13-Dec-2011,-5.96774193548387,µg m^-3,0
50.875,6.125,14-Dec-2011,-0.967741935483872,µg m^-3,0
50.875,6.125,15-Dec-2011,-4.96774193548387,µg m^-3,0
50.875,6.125,16-Dec-2011,-8.96774193548387,µg m^-3,0
50.875,6.125,17-Dec-2011,10.0322580645161,µg m^-3,0
50.875,6.125,18-Dec-2011,7.03225806451613,µg m^-3,0
50.875,6.125,19-Dec-2011,-1.96774193548387,µg m^-3,0
50.875,6.125,20-Dec-2011,-1.96774193548387,µg m^-3,0
50.875,6.125,21-Dec-2011,-7.96774193548387,µg m^-3,0
50.875,6.125,22-Dec-2011,-8.96774193548387,µg m^-3,0
50.875,6.125,23-Dec-2011,-8.96774193548387,µg m^-3,0
50.875,6.125,24-Dec-2011,6.03225806451613,µg m^-3,0
50.875,6.125,25-Dec-2011,-6.96774193548387,µg m^-3,0
50.875,6.125,26-Dec-2011,-6.96774193548387,µg m^-3,0
50.875,6.125,27-Dec-2011,-7.96774193548387,µg m^-3,0
50.875,6.125,28-Dec-2011,0.0322580645161281,µg m^-3,0
50.875,6.125,29-Dec-2011,-0.967741935483872,µg m^-3,0
50.875,6.125,30-Dec-2011,3.03225806451613,µg m^-3,0
50.875,6.125,31-Dec-2011,-9.96774193548387,µg m^-3,0
51.125,6.125,01-Jan-2011,-12,µg m^-3,0
51.125,6.125,02-Jan-2011,3,µg m^-3,0
51.125,6.125,03-Jan-2011,-6,µg m^-3,0
51.125,6.125,04-Jan-2011,2,µg m^-3,0
51.125,6.125,05-Jan-2011,14,µg m^-3,0
51.125,6.125,06-Jan-2011,-17,µg m^-3,0
51.125,6.125,07-Jan-2011,-15,µg m^-3,0
51.125,6.125,08-Jan-2011,0,µg m^-3,0
51.125,6.125,09-Jan-2011,-2,µg m^-3,0
51.125,6.125,10-Jan-2011,20,µg m^-3,0
51.125,6.125,11-Jan-2011,-6,µg m^-3,0
51.125,6.125,12-Jan-2011,-16,µg m^-3,0
51.125,6.125,13-Jan-2011,-16,µg m^-3,0
51.125,6.125,14-Jan-2011,-12,µg m^-3,0
51.125,6.125,15-Jan-2011,-12,µg m^-3,0
51.125,6.125,16-Jan-2011,11,µg m^-3,0
51.125,6.125,17-Jan-2011,-2,µg m^-3,0
51.125,6.125,18-Jan-2011,-9,µg m^-3,0
51.125,6.125,19-Jan-2011,1,µg m^-3,0
51.125,6.125,20-Jan-2011,4,µg m^-3,0
51.125,6.125,21-Jan-2011,-1,µg m^-3,0
51.125,6.125,22-Jan-2011,-13,µg m^-3,0
51.125,6.125,23-Jan-2011,-13,µg m^-3,0
51.125,6.125,24-Jan-2011,-13,µg m^-3,0
51.125,6.125,25-Jan-2011,-2,µg m^-3,0
51.125,6.125,26-Jan-2011,-4,µg m^-3,0
51.125,6.125,27-Jan-2011,9,µg m^-3,0
51.125,6.125,28-Jan-2011,27,µg m^-3,0
51.125,6.125,29-Jan-2011,46,µg m^-3,0
51.125,6.125,30-Jan-2011,33,µg m^-3,0
51.125,6.125,31-Jan-2011,1,µg m^-3,0
51.125,6.125,01-Feb-2011,-17.4642857142857,µg m^-3,0
51.125,6.125,02-Feb-2011,-22.4642857142857,µg m^-3,0
51.125,6.125,03-Feb-2011,-18.4642857142857,µg m^-3,0
51.125,6.125,04-Feb-2011,-29.4642857142857,µg m^-3,0
51.125,6.125,05-Feb-2011,-29.4642857142857,µg m^-3,0
51.125,6.125,06-Feb-2011,-24.4642857142857,µg m^-3,0
51.125,6.125,07-Feb-2011,35.5357142857143,µg m^-3,0
51.125,6.125,08-Feb-2011,36.5357142857143,µg m^-3,0
51.125,6.125,09-Feb-2011,42.5357142857143,µg m^-3,0
51.125,6.125,10-Feb-2011,-10.4642857142857,µg m^-3,0
51.125,6.125,11-Feb-2011,-19.4642857142857,µg m^-3,0
51.125,6.125,12-Feb-2011,-12.4642857142857,µg m^-3,0
51.125,6.125,13-Feb-2011,0.535714285714285,µg m^-3,0
51.125,6.125,14-Feb-2011,-5.46428571428572,µg m^-3,0
51.125,6.125,15-Feb-2011,-4.46428571428572,µg m^-3,0
51.125,6.125,16-Feb-2011,35.5357142857143,µg m^-3,0
51.125,6.125,17-Feb-2011,40.5357142857143,µg m^-3,0
51.125,6.125,18-Feb-2011,-23.4642857142857,µg m^-3,0
51.125,6.125,19-Feb-2011,-14.4642857142857,µg m^-3,0
51.125,6.125,20-Feb-2011,6.53571428571428,µg m^-3,0
51.125,6.125,21-Feb-2011,34.5357142857143,µg m^-3,0
