lon_deg,lat_deg,date,ozone,units,qc_flag
51.125,6.125,23-Jan-2011,-1.71612905783038,µg m^-3,0
51.125,6.125,24-Jan-2011,-1.01612904739957,µg m^-3,0
51.125,6.125,25-Jan-2011,1.98387099730392,µg m^-3,0
51.125,6.125,26-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,27-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,28-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,29-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,30-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,31-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,01-Feb-2011,-0.450000006705523,µg m^-3,0
51.125,6.125,02-Feb-2011,0.550000008195639,µg m^-3,0
51.125,6.125,03-Feb-2011,-2.1500000320375,µg m^-3,0
51.125,6.125,04-Feb-2011,-2.1500000320375,µg m^-3,0
